ts,id,x,y,z
55:12.0,9816,106.004008,29.357101,418.544524
01:24.0,9816,106.003999,29.357104,418.544564
07:36.0,9816,106.003989,29.357106,418.544603
13:48.0,9816,106.00398,29.357108,418.544643
20:00.0,9816,106.003971,29.35711,418.544682
26:12.0,9816,106.003961,29.357112,418.544722
32:24.0,9816,106.003952,29.357115,418.544761
38:36.0,9816,106.003943,29.357117,418.544801
44:48.0,9816,106.003933,29.357119,418.54484
33:06.0,99,105.989903,29.36855,291.149843
39:18.0,99,105.989703,29.368621,290.986298
45:30.0,99,105.989503,29.368692,290.822754
51:42.0,99,105.989302,29.368762,290.659209
57:54.0,99,105.989102,29.368833,290.495664
04:06.0,99,105.988901,29.368904,290.332119
10:18.0,99,105.988701,29.368975,290.168574
16:30.0,99,105.988501,29.369046,290.005029
22:42.0,99,105.9883,29.369117,289.841485
28:54.0,99,105.9881,29.369187,289.67794
35:06.0,99,105.987899,29.369258,289.514395
41:18.0,99,105.987699,29.369329,289.35085
47:30.0,99,105.987499,29.3694,289.187305
53:42.0,99,105.987298,29.369471,289.02376
59:54.0,99,105.987098,29.369542,288.860215
29:00.0,5423,106.005554,29.355976,582.185742
35:18.0,5423,106.005562,29.355979,582.185725
41:36.0,5423,106.005569,29.355982,582.185708
47:54.0,5423,106.005577,29.355985,582.185691
54:12.0,5423,106.005584,29.355988,582.185675
00:30.0,5423,106.005591,29.35599,582.185658
06:48.0,5423,106.005599,29.355993,582.185641
13:06.0,5423,106.005606,29.355996,582.185624
19:24.0,5423,106.005614,29.355999,582.185608
25:42.0,5423,106.005621,29.356002,582.185591
32:00.0,5423,106.005628,29.356005,582.185574
38:18.0,5423,106.005636,29.356008,582.185557
44:36.0,5423,106.005643,29.35601,582.185541
50:54.0,5423,106.005651,29.356013,582.185524
57:12.0,5423,106.005658,29.356016,582.185507
51:54.0,3900,105.988739,29.367701,989.392482
58:12.0,3900,105.988621,29.367755,989.97878
04:30.0,3900,105.988504,29.367808,990.565077
10:48.0,3900,105.988387,29.367862,991.151374
17:06.0,3900,105.98827,29.367915,991.737672
23:24.0,3900,105.988153,29.367968,992.323969
29:42.0,3900,105.988036,29.368022,992.910266
36:00.0,3900,105.987919,29.368075,993.496564
42:18.0,3900,105.987802,29.368129,994.082861
48:36.0,3900,105.987685,29.368182,994.669158
54:54.0,3900,105.987568,29.368236,995.255456
01:12.0,3900,105.987451,29.368289,995.841753
07:30.0,3900,105.987334,29.368343,996.428051
13:48.0,3900,105.987217,29.368396,997.014348
20:06.0,3900,105.987099,29.368449,997.600645
34:42.0,3434,105.998393,29.366777,334.211988
40:54.0,3434,105.998969,29.36646,331.635052
47:06.0,3434,105.999545,29.366144,329.058115
53:18.0,3434,106.000121,29.365827,326.481179
59:30.0,3434,106.000697,29.36551,323.904243
05:42.0,3434,106.001273,29.365193,321.327307
11:54.0,3434,106.001849,29.364876,318.75037
18:06.0,3434,106.002425,29.364559,316.173434
24:18.0,3434,106.003001,29.364242,313.596498
30:30.0,3434,106.003577,29.363925,311.019562
36:42.0,3434,106.004153,29.363609,308.442625
42:54.0,3434,106.00473,29.363292,305.865689
49:06.0,3434,106.005306,29.362975,303.288753
55:18.0,3434,106.005882,29.362658,300.711816
01:30.0,3434,106.006458,29.362341,298.13488
05:48.0,3561,105.977667,29.342432,436.27049
12:00.0,3561,105.977639,29.342432,436.16025
18:12.0,3561,105.977611,29.342431,436.05001
24:24.0,3561,105.977584,29.342431,435.939769
30:36.0,3561,105.977556,29.34243,435.829529
36:48.0,3561,105.977528,29.34243,435.719289
43:00.0,3561,105.9775,29.342429,435.609048
49:12.0,3561,105.977473,29.342429,435.498808
55:24.0,3561,105.977445,29.342429,435.388568
01:36.0,3561,105.977417,29.342428,435.278328
07:48.0,3561,105.977389,29.342428,435.168087
14:00.0,3561,105.977362,29.342427,435.057847
20:12.0,3561,105.977334,29.342427,434.947607
26:24.0,3561,105.977306,29.342427,434.837366
32:36.0,3561,105.977278,29.342426,434.727126
05:42.0,4809,105.993778,29.349951,395.070998
12:00.0,4809,105.993753,29.34973,395.051795
18:18.0,4809,105.993727,29.349508,395.032592
24:36.0,4809,105.993702,29.349287,395.013389
30:54.0,4809,105.993677,29.349065,394.994186
37:12.0,4809,105.993652,29.348844,394.974983
43:30.0,4809,105.993626,29.348623,394.95578
49:48.0,4809,105.993601,29.348401,394.936577
56:06.0,4809,105.993576,29.34818,394.917374
02:24.0,4809,105.99355,29.347958,394.898171
08:42.0,4809,105.993525,29.347737,394.878968
15:00.0,4809,105.9935,29.347515,394.859765
21:18.0,4809,105.993474,29.347294,394.840562
27:36.0,4809,105.993449,29.347073,394.821359
33:54.0,4809,105.993424,29.346851,394.802156
25:48.0,3281,105.993669,29.360555,1997.861879
32:00.0,3281,105.993394,29.360641,1997.867603
38:12.0,3281,105.993119,29.360727,1997.873327
44:24.0,3281,105.992844,29.360813,1997.879051
50:36.0,3281,105.992569,29.360899,1997.884775
56:48.0,3281,105.992293,29.360985,1997.890499
03:00.0,3281,105.992018,29.361072,1997.896223
09:12.0,3281,105.991743,29.361158,1997.901947
15:24.0,3281,105.991468,29.361244,1997.90767
21:36.0,3281,105.991193,29.36133,1997.913394
27:48.0,3281,105.990918,29.361416,1997.919118
34:00.0,3281,105.990642,29.361502,1997.924842
40:12.0,3281,105.990367,29.361588,1997.930566
46:24.0,3281,105.990092,29.361674,1997.93629
52:36.0,3281,105.989817,29.36176,1997.942014
39:54.0,5539,106.001427,29.351784,347.969659
46:06.0,5539,106.001429,29.351786,347.969622
52:18.0,5539,106.001432,29.351788,347.969585
58:30.0,5539,106.001434,29.35179,347.969548
04:42.0,5539,106.001436,29.351792,347.969511
10:54.0,5539,106.001439,29.351794,347.969474
17:06.0,5539,106.001441,29.351796,347.969437
23:18.0,5539,106.001443,29.351798,347.9694
29:30.0,5539,106.001446,29.3518,347.969363
35:42.0,5539,106.001448,29.351802,347.969326
41:54.0,5539,106.00145,29.351804,347.969289
48:06.0,5539,106.001453,29.351806,347.969252
54:18.0,5539,106.001455,29.351809,347.969215
00:30.0,5539,106.001458,29.351811,347.969178
06:42.0,5539,106.00146,29.351813,347.969141
01:42.0,9810,105.986461,29.358588,386.207382
07:54.0,9810,105.986483,29.358658,386.969327
14:06.0,9810,105.986506,29.358728,387.731272
20:18.0,9810,105.986529,29.358797,388.493217
26:30.0,9810,105.986551,29.358867,389.255163
32:42.0,9810,105.986574,29.358936,390.017108
38:54.0,9810,105.986596,29.359006,390.779053
45:06.0,9810,105.986619,29.359075,391.540999
51:18.0,9810,105.986642,29.359145,392.302944
57:30.0,9810,105.986664,29.359215,393.064889
03:42.0,9810,105.986687,29.359284,393.826834
09:54.0,9810,105.986709,29.359354,394.58878
16:06.0,9810,105.986732,29.359423,395.350725
22:18.0,9810,105.986754,29.359493,396.11267
28:30.0,9810,105.986777,29.359562,396.874615
05:00.0,4055,105.994846,29.368048,379.932808
11:12.0,4055,105.994918,29.368085,385.195138
17:24.0,4055,105.99499,29.368121,390.457468
23:36.0,4055,105.995062,29.368158,395.719798
29:48.0,4055,105.995134,29.368194,400.982127
36:00.0,4055,105.995206,29.36823,406.244457
42:12.0,4055,105.995278,29.368267,411.506787
48:24.0,4055,105.99535,29.368303,416.769117
54:36.0,4055,105.995421,29.36834,422.031447
00:48.0,4055,105.995493,29.368376,427.293777
07:00.0,4055,105.995565,29.368413,432.556107
13:12.0,4055,105.995637,29.368449,437.818437
19:24.0,4055,105.995709,29.368485,443.080767
25:36.0,4055,105.995781,29.368522,448.343097
31:48.0,4055,105.995853,29.368558,453.605427
34:12.0,62,106.00474,29.355015,373.870791
40:24.0,62,106.004772,29.355038,373.870627
46:36.0,62,106.004805,29.355061,373.870463
52:48.0,62,106.004837,29.355084,373.870299
59:00.0,62,106.004869,29.355107,373.870135
05:12.0,62,106.004902,29.355129,373.86997
11:24.0,62,106.004934,29.355152,373.869806
17:36.0,62,106.004967,29.355175,373.869642
23:48.0,62,106.004999,29.355198,373.869478
30:00.0,62,106.005032,29.355221,373.869314
36:12.0,62,106.005064,29.355243,373.86915
42:24.0,62,106.005096,29.355266,373.868986
48:36.0,62,106.005129,29.355289,373.868822
54:48.0,62,106.005161,29.355312,373.868658
01:00.0,62,106.005194,29.355335,373.868494
40:36.0,7049,106.000167,29.352167,343.214105
46:54.0,7049,106.000172,29.35217,343.21403
53:12.0,7049,106.000176,29.352173,343.213955
59:30.0,7049,106.000181,29.352176,343.21388
05:48.0,7049,106.000186,29.35218,343.213805
12:06.0,7049,106.000191,29.352183,343.21373
18:24.0,7049,106.000196,29.352186,343.213655
24:42.0,7049,106.000201,29.352189,343.21358
31:00.0,7049,106.000206,29.352192,343.213505
37:18.0,7049,106.000211,29.352196,343.21343
43:36.0,7049,106.000216,29.352199,343.213355
49:54.0,7049,106.000221,29.352202,343.21328
56:12.0,7049,106.000226,29.352205,343.213205
02:30.0,7049,106.000231,29.352208,343.21313
08:48.0,7049,106.000236,29.352212,343.213055
00:24.0,1925,106.004316,29.355728,378.014174
06:36.0,1925,106.004322,29.355753,377.669694
12:48.0,1925,106.004329,29.355778,377.325214
19:00.0,1925,106.004335,29.355803,376.980734
25:12.0,1925,106.004342,29.355828,376.636254
31:24.0,1925,106.004348,29.355853,376.291774
37:36.0,1925,106.004354,29.355878,375.947294
43:48.0,1925,106.004361,29.355903,375.602814
50:00.0,1925,106.004367,29.355928,375.258334
56:12.0,1925,106.004374,29.355953,374.913854
02:24.0,1925,106.00438,29.355978,374.569374
08:36.0,1925,106.004386,29.356004,374.224894
14:48.0,1925,106.004393,29.356029,373.880414
21:00.0,1925,106.004399,29.356054,373.535934
27:12.0,1925,106.004406,29.356079,373.191454
55:18.0,2942,106.008179,29.372957,360.949764
01:30.0,2942,106.008176,29.372986,361.062512
07:42.0,2942,106.008173,29.373016,361.17526
13:54.0,2942,106.008171,29.373045,361.288007
20:06.0,2942,106.008168,29.373075,361.400755
26:18.0,2942,106.008165,29.373104,361.513502
32:30.0,2942,106.008163,29.373134,361.62625
38:42.0,2942,106.00816,29.373163,361.738997
44:54.0,2942,106.008158,29.373193,361.851745
51:06.0,2942,106.008155,29.373222,361.964492
57:18.0,2942,106.008152,29.373252,362.07724
03:30.0,2942,106.00815,29.373282,362.189987
09:42.0,2942,106.008147,29.373311,362.302735
15:54.0,2942,106.008145,29.373341,362.415482
22:06.0,2942,106.008142,29.37337,362.52823
39:36.0,5039,105.988263,29.371415,427.658478
45:48.0,5039,105.988382,29.371319,427.652407
52:00.0,5039,105.988501,29.371223,427.646337
58:12.0,5039,105.98862,29.371127,427.640267
04:24.0,5039,105.988739,29.371031,427.634197
10:36.0,5039,105.988857,29.370935,427.628126
16:48.0,5039,105.988976,29.370839,427.622056
23:00.0,5039,105.989095,29.370743,427.615986
29:12.0,5039,105.989214,29.370647,427.609916
35:24.0,5039,105.989333,29.370552,427.603846
41:36.0,5039,105.989451,29.370456,427.597775
47:48.0,5039,105.98957,29.37036,427.591705
54:00.0,5039,105.989689,29.370264,427.585635
00:12.0,5039,105.989808,29.370168,427.579565
06:24.0,5039,105.989927,29.370072,427.573494
06:06.0,917,106.004258,29.362465,391.17721
12:18.0,917,106.004248,29.362504,393.084211
18:30.0,917,106.004239,29.362543,394.991213
24:42.0,917,106.004229,29.362581,396.898214
30:54.0,917,106.004219,29.36262,398.805216
37:06.0,917,106.00421,29.362658,400.712217
43:18.0,917,106.0042,29.362697,402.619219
49:30.0,917,106.00419,29.362735,404.52622
55:42.0,917,106.004181,29.362774,406.433222
01:54.0,917,106.004171,29.362813,408.340223
08:06.0,917,106.004162,29.362851,410.247225
14:18.0,917,106.004152,29.36289,412.154226
20:30.0,917,106.004142,29.362928,414.061228
26:42.0,917,106.004133,29.362967,415.968229
32:54.0,917,106.004123,29.363005,417.875231
05:18.0,8570,105.997054,29.366157,399.515078
11:30.0,8570,105.997238,29.366013,399.803689
17:42.0,8570,105.997421,29.36587,400.0923
23:54.0,8570,105.997604,29.365726,400.38091
30:06.0,8570,105.997788,29.365583,400.669521
36:18.0,8570,105.997971,29.365439,400.958132
42:30.0,8570,105.998155,29.365296,401.246742
48:42.0,8570,105.998338,29.365152,401.535353
54:54.0,8570,105.998522,29.365009,401.823964
01:06.0,8570,105.998705,29.364865,402.112574
07:18.0,8570,105.998888,29.364721,402.401185
13:30.0,8570,105.999072,29.364578,402.689796
19:42.0,8570,105.999255,29.364434,402.978406
25:54.0,8570,105.999439,29.364291,403.267017
32:06.0,8570,105.999622,29.364147,403.555628
59:18.0,8748,105.974482,29.33868,465.708255
05:30.0,8748,105.974493,29.338686,465.707558
11:42.0,8748,105.974503,29.338692,465.706862
17:54.0,8748,105.974514,29.338698,465.706165
24:06.0,8748,105.974524,29.338703,465.705469
30:18.0,8748,105.974535,29.338709,465.704773
36:30.0,8748,105.974545,29.338715,465.704076
42:42.0,8748,105.974556,29.338721,465.70338
48:54.0,8748,105.974566,29.338726,465.702683
55:06.0,8748,105.974576,29.338732,465.701987
01:18.0,8748,105.974587,29.338738,465.701291
07:30.0,8748,105.974597,29.338744,465.700594
13:42.0,8748,105.974608,29.338749,465.699898
19:54.0,8748,105.974618,29.338755,465.699201
26:06.0,8748,105.974629,29.338761,465.698505
41:54.0,3570,106.004306,29.35573,378.715611
48:12.0,3570,106.00437,29.355749,378.715341
54:30.0,3570,106.004434,29.355768,378.715071
00:48.0,3570,106.004498,29.355786,378.7148
07:06.0,3570,106.004562,29.355805,378.71453
13:24.0,3570,106.004626,29.355824,378.714259
19:42.0,3570,106.00469,29.355842,378.713989
26:00.0,3570,106.004754,29.355861,378.713719
32:18.0,3570,106.004818,29.35588,378.713448
38:36.0,3570,106.004883,29.355898,378.713178
44:54.0,3570,106.004947,29.355917,378.712908
51:12.0,3570,106.005011,29.355936,378.712637
57:30.0,3570,106.005075,29.355954,378.712367
03:48.0,3570,106.005139,29.355973,378.712096
10:06.0,3570,106.005203,29.355992,378.711826
00:48.0,3488,105.982088,29.352205,403.370634
07:06.0,3488,105.982102,29.352207,403.370111
13:24.0,3488,105.982116,29.352209,403.369587
19:42.0,3488,105.982129,29.352212,403.369064
26:00.0,3488,105.982143,29.352214,403.368541
32:18.0,3488,105.982157,29.352216,403.368017
38:36.0,3488,105.982171,29.352219,403.367494
44:54.0,3488,105.982185,29.352221,403.366971
51:12.0,3488,105.982198,29.352224,403.366447
57:30.0,3488,105.982212,29.352226,403.365924
03:48.0,3488,105.982226,29.352228,403.365401
10:06.0,3488,105.98224,29.352231,403.364877
16:24.0,3488,105.982253,29.352233,403.364354
22:42.0,3488,105.982267,29.352235,403.363831
29:00.0,3488,105.982281,29.352238,403.363307
05:48.0,3963,106.014631,29.361906,351.358065
12:18.0,3963,106.014571,29.361707,354.930914
18:48.0,3963,106.014511,29.361507,358.503763
25:18.0,3963,106.014452,29.361308,362.076612
31:48.0,3963,106.014392,29.361108,365.64946
38:18.0,3963,106.014332,29.360908,369.222309
44:48.0,3963,106.014272,29.360709,372.795158
51:18.0,3963,106.014213,29.360509,376.368007
57:48.0,3963,106.014153,29.360309,379.940856
04:18.0,3963,106.014093,29.36011,383.513705
10:48.0,3963,106.014033,29.35991,387.086554
17:18.0,3963,106.013973,29.359711,390.659403
23:48.0,3963,106.013914,29.359511,394.232252
30:18.0,3963,106.013854,29.359311,397.805101
36:48.0,3963,106.013794,29.359112,401.37795
05:30.0,7297,105.985518,29.385021,430.064201
11:42.0,7297,105.985503,29.385041,430.065785
17:54.0,7297,105.985488,29.385061,430.067369
24:06.0,7297,105.985473,29.385081,430.068953
30:18.0,7297,105.985458,29.385101,430.070538
36:30.0,7297,105.985443,29.385122,430.072122
42:42.0,7297,105.985428,29.385142,430.073706
48:54.0,7297,105.985413,29.385162,430.07529
55:06.0,7297,105.985398,29.385182,430.076875
01:18.0,7297,105.985383,29.385202,430.078459
07:30.0,7297,105.985368,29.385222,430.080043
13:42.0,7297,105.985353,29.385243,430.081627
19:54.0,7297,105.985338,29.385263,430.083212
26:06.0,7297,105.985323,29.385283,430.084796
32:18.0,7297,105.985308,29.385303,430.08638
05:48.0,5744,105.991642,29.348633,351.015936
12:00.0,5744,105.99164,29.348632,351.015994
18:12.0,5744,105.991638,29.348631,351.016052
24:24.0,5744,105.991637,29.34863,351.016111
30:36.0,5744,105.991635,29.348629,351.016169
36:48.0,5744,105.991633,29.348628,351.016227
43:00.0,5744,105.991631,29.348627,351.016286
49:12.0,5744,105.991629,29.348626,351.016344
55:24.0,5744,105.991627,29.348625,351.016402
01:36.0,5744,105.991625,29.348624,351.01646
07:48.0,5744,105.991623,29.348623,351.016519
14:00.0,5744,105.991621,29.348622,351.016577
20:12.0,5744,105.991619,29.348621,351.016635
26:24.0,5744,105.991617,29.34862,351.016694
32:36.0,5744,105.991615,29.348619,351.016752
06:12.0,6052,106.007916,29.356926,370.285793
12:30.0,6052,106.007772,29.356864,370.354697
18:48.0,6052,106.007627,29.356801,370.4236
25:06.0,6052,106.007482,29.356738,370.492504
31:24.0,6052,106.007338,29.356675,370.561408
37:42.0,6052,106.007193,29.356612,370.630311
44:00.0,6052,106.007048,29.35655,370.699215
50:18.0,6052,106.006904,29.356487,370.768119
56:36.0,6052,106.006759,29.356424,370.837022
02:54.0,6052,106.006614,29.356361,370.905926
09:12.0,6052,106.00647,29.356298,370.974829
15:30.0,6052,106.006325,29.356236,371.043733
21:48.0,6052,106.00618,29.356173,371.112637
28:06.0,6052,106.006036,29.35611,371.18154
34:24.0,6052,106.005891,29.356047,371.250444
06:06.0,3395,106.003128,29.355455,390.489094
12:18.0,3395,106.003118,29.355453,390.489147
18:30.0,3395,106.003108,29.35545,390.4892
24:42.0,3395,106.003098,29.355447,390.489254
30:54.0,3395,106.003089,29.355445,390.489307
37:06.0,3395,106.003079,29.355442,390.48936
43:18.0,3395,106.003069,29.355439,390.489413
49:30.0,3395,106.00306,29.355437,390.489466
55:42.0,3395,106.00305,29.355434,390.489519
01:54.0,3395,106.00304,29.355431,390.489572
08:06.0,3395,106.00303,29.355429,390.489625
14:18.0,3395,106.003021,29.355426,390.489679
20:30.0,3395,106.003011,29.355423,390.489732
26:42.0,3395,106.003001,29.355421,390.489785
32:54.0,3395,106.002992,29.355418,390.489838
04:42.0,8137,105.994137,29.368114,363.588833
10:54.0,8137,105.994128,29.368122,363.58916
17:06.0,8137,105.99412,29.368129,363.589487
23:18.0,8137,105.994112,29.368137,363.589814
29:30.0,8137,105.994103,29.368145,363.590141
35:42.0,8137,105.994095,29.368152,363.590468
41:54.0,8137,105.994087,29.36816,363.590794
48:06.0,8137,105.994078,29.368168,363.591121
54:18.0,8137,105.99407,29.368175,363.591448
00:30.0,8137,105.994062,29.368183,363.591775
06:42.0,8137,105.994054,29.368191,363.592102
12:54.0,8137,105.994045,29.368198,363.592428
19:06.0,8137,105.994037,29.368206,363.592755
25:18.0,8137,105.994029,29.368213,363.593082
31:30.0,8137,105.99402,29.368221,363.593409
25:51.7,5602,106.003958,29.362511,360.170498
25:57.9,5602,106.003946,29.362535,360.170828
26:04.1,5602,106.003935,29.36256,360.171158
26:10.3,5602,106.003924,29.362584,360.171487
26:16.5,5602,106.003912,29.362608,360.171817
26:22.7,5602,106.003901,29.362633,360.172146
26:28.9,5602,106.00389,29.362657,360.172476
26:35.1,5602,106.003878,29.362681,360.172806
26:41.3,5602,106.003867,29.362706,360.173135
26:47.5,5602,106.003856,29.36273,360.173465
26:53.7,5602,106.003844,29.362755,360.173794
26:59.9,5602,106.003833,29.362779,360.174124
27:06.1,5602,106.003822,29.362803,360.174454
27:12.3,5602,106.00381,29.362828,360.174783
27:18.5,5602,106.003799,29.362852,360.175113
25:45.5,7338,105.988138,29.349972,374.94305
25:51.7,7338,105.988245,29.350009,374.939616
25:57.9,7338,105.988352,29.350047,374.936183
26:04.1,7338,105.988459,29.350084,374.932749
26:10.3,7338,105.988566,29.350121,374.929316
26:16.5,7338,105.988673,29.350158,374.925883
26:22.7,7338,105.98878,29.350195,374.922449
26:28.9,7338,105.988887,29.350232,374.919016
26:35.1,7338,105.988994,29.35027,374.915582
26:41.3,7338,105.9891,29.350307,374.912149
26:47.5,7338,105.989207,29.350344,374.908716
26:53.7,7338,105.989314,29.350381,374.905282
26:59.9,7338,105.989421,29.350418,374.901849
